,Product Brand,Product Name,Current Price,Old Price,Rating,Product URL
0,kate spade new york,"Disney | Macy's Minnie Mouse Medium Market Tote, Created for Macy's",EUR 290.99,None,Rated 5 stars with 2 reviews,https://www.macys.com/shop/product/disney-macys-minnie-mouse-medium-market-tote-created-for-macys?ID=17548403
1,kate spade new york,"Disney | Macy's Minnie Mouse Medium Market Tote, Created for Macy's",EUR 290.99,None,Rated 5 stars with 2 reviews,https://www.macys.com/shop/product/disney-macys-minnie-mouse-medium-market-tote-created-for-macys?ID=17548403
2,Stoney Clover Lane,"Disney | Macy's Thanksgiving Day Parade Small Pouch, Created for Macy's",EUR 95.70,None,None,https://www.macys.com/shop/product/disney-macys-thanksgiving-day-parade-small-pouch-created-for-macys?ID=18507041
3,Stoney Clover Lane,"Disney | Macy's Thanksgiving Day Parade Small Pouch, Created for Macy's",EUR 95.70,None,None,https://www.macys.com/shop/product/disney-macys-thanksgiving-day-parade-small-pouch-created-for-macys?ID=18507041
4,Brahmin,Duxbury Satchel HappyHour Melbourne Large Leather Satchel,Sale  EUR 235.82, EUR 336.89 ,Rated 4.8983 stars with 59 reviews,https://www.macys.com/shop/product/brahmin-duxbury-satchel-happyhour-melbourne-large-leather-satchel?ID=20364811
5,Brahmin,Duxbury Satchel HappyHour Melbourne Large Leather Satchel,Sale  EUR 235.82, EUR 336.89 ,Rated 4.8983 stars with 59 reviews,https://www.macys.com/shop/product/brahmin-duxbury-satchel-happyhour-melbourne-large-leather-satchel?ID=20364811
6,Sam Edelman,NEW! Christy Woven Medium Shoulder Bag  ,EUR 219.71,None,None,https://www.macys.com/shop/product/sam-edelman-christy-woven-medium-shoulder-bag?ID=19227651
7,Sam Edelman,NEW! Christy Woven Medium Shoulder Bag  ,EUR 219.71,None,None,https://www.macys.com/shop/product/sam-edelman-christy-woven-medium-shoulder-bag?ID=19227651
8,MICHAEL Michael Kors,Michael Kors Women's Logo belt bag with stripe,Sale  EUR 39.05, EUR 68.34 ,None,https://www.macys.com/shop/product/michael-kors-womens-logo-belt-bag-with-stripe?ID=19570406
9,MICHAEL Michael Kors,Michael Kors Women's Logo belt bag with stripe,Sale  EUR 39.05, EUR 68.34 ,None,https://www.macys.com/shop/product/michael-kors-womens-logo-belt-bag-with-stripe?ID=19570406
10,Brahmin,Duxbury Leather Satchel,EUR 288.06  -,None,Rated 4.9151 stars with 271 reviews,https://www.macys.com/shop/product/brahmin-duxbury-leather-satchel?ID=17350153
11,Brahmin,Duxbury Leather Satchel,EUR 288.06  -,None,Rated 4.9151 stars with 271 reviews,https://www.macys.com/shop/product/brahmin-duxbury-leather-satchel?ID=17350153
12,Brahmin,Duxbury Melbourne Satchel,Sale  EUR 215.32, EUR 307.59 ,Rated 4.896 stars with 173 reviews,https://www.macys.com/shop/product/brahmin-duxbury-melbourne-satchel?ID=20364802
13,Brahmin,Duxbury Melbourne Satchel,Sale  EUR 215.32, EUR 307.59 ,Rated 4.896 stars with 173 reviews,https://www.macys.com/shop/product/brahmin-duxbury-melbourne-satchel?ID=20364802
14,Donna Karan New York,Donna Karan Roslyn Top Handle Satchel,Now  EUR 233.19, EUR 388.64 ,Rated 5 stars with 5 reviews,https://www.macys.com/shop/product/donna-karan-roslyn-top-handle-satchel?ID=17850800
15,Donna Karan New York,Donna Karan Roslyn Top Handle Satchel,Now  EUR 233.19, EUR 388.64 ,Rated 5 stars with 5 reviews,https://www.macys.com/shop/product/donna-karan-roslyn-top-handle-satchel?ID=17850800
16,Charter Club,"Ribbed 100% Cashmere Scarf, Created for Macy's",Sale  EUR 39.05, EUR 105.95 ,Rated 4.0422 stars with 166 reviews,https://www.macys.com/shop/product/charter-club-ribbed-100-cashmere-scarf-created-for-macys?ID=14078417
17,Charter Club,"Ribbed 100% Cashmere Scarf, Created for Macy's",Sale  EUR 39.05, EUR 105.95 ,Rated 4.0422 stars with 166 reviews,https://www.macys.com/shop/product/charter-club-ribbed-100-cashmere-scarf-created-for-macys?ID=14078417
18,Donna Karan New York,Donna Karan Oceanside Top Handle Leather Satchel,Now  EUR 262.48, EUR 437.47 ,None,https://www.macys.com/shop/product/donna-karan-oceanside-top-handle-leather-satchel?ID=19161037
19,Donna Karan New York,Donna Karan Oceanside Top Handle Leather Satchel,Now  EUR 262.48, EUR 437.47 ,None,https://www.macys.com/shop/product/donna-karan-oceanside-top-handle-leather-satchel?ID=19161037
20,Patricia Nash,"Betta Medium Leather Crossbody, Created for Macy's ",Sale  EUR 97.16, EUR 194.32 ,Rated 4.5098 stars with 51 reviews,https://www.macys.com/shop/product/patricia-nash-betta-medium-leather-crossbody-created-for-macys?ID=18007793
21,Patricia Nash,"Betta Medium Leather Crossbody, Created for Macy's ",Sale  EUR 97.16, EUR 194.32 ,Rated 4.5098 stars with 51 reviews,https://www.macys.com/shop/product/patricia-nash-betta-medium-leather-crossbody-created-for-macys?ID=18007793
22,Brahmin,Duxbury Melbourne Satchel,EUR 307.59,None,Rated 4.8908 stars with 174 reviews,https://www.macys.com/shop/product/brahmin-duxbury-melbourne-satchel?ID=18159854
23,Brahmin,Duxbury Melbourne Satchel,EUR 307.59,None,Rated 4.8908 stars with 174 reviews,https://www.macys.com/shop/product/brahmin-duxbury-melbourne-satchel?ID=18159854
24,Sam Edelman,NEW! Bay Large Leather Shopper Tote ,EUR 385.71,None,None,https://www.macys.com/shop/product/sam-edelman-bay-large-leather-shopper-tote?ID=19227619
25,Sam Edelman,NEW! Bay Large Leather Shopper Tote ,EUR 385.71,None,None,https://www.macys.com/shop/product/sam-edelman-bay-large-leather-shopper-tote?ID=19227619
26,Brahmin,Iona Nightshade Medium Leather Tote Bag,Sale  EUR 290.51, EUR 415.01 ,Rated 5 stars with 7 reviews,https://www.macys.com/shop/product/brahmin-iona-nightshade-medium-leather-tote-bag?ID=18765293
27,Brahmin,Iona Nightshade Medium Leather Tote Bag,Sale  EUR 290.51, EUR 415.01 ,Rated 5 stars with 7 reviews,https://www.macys.com/shop/product/brahmin-iona-nightshade-medium-leather-tote-bag?ID=18765293
28,Patricia Nash,"Emeline Crossbody, Created for Macy's",Now  EUR 116.59, EUR 194.32 ,None,https://www.macys.com/shop/product/patricia-nash-emeline-crossbody-created-for-macys?ID=20373459
29,Patricia Nash,"Emeline Crossbody, Created for Macy's",Now  EUR 116.59, EUR 194.32 ,None,https://www.macys.com/shop/product/patricia-nash-emeline-crossbody-created-for-macys?ID=20373459
30,kate spade new york,"Disney | Macy's Minnie Mouse Double Zip Crossbody, Created for Macy's",EUR 242.17,None,Rated 5 stars with 1 reviews,https://www.macys.com/shop/product/disney-macys-minnie-mouse-double-zip-crossbody-created-for-macys?ID=19451008
31,kate spade new york,"Disney | Macy's Minnie Mouse Double Zip Crossbody, Created for Macy's",EUR 242.17,None,Rated 5 stars with 1 reviews,https://www.macys.com/shop/product/disney-macys-minnie-mouse-double-zip-crossbody-created-for-macys?ID=19451008
32,Brahmin,Small Hallie Melbourne Leather Satchel,EUR 317.36,None,Rated 4.65 stars with 20 reviews,https://www.macys.com/shop/product/small-hallie-melbourne-leather-satchel?ID=18765298
33,Brahmin,Small Hallie Melbourne Leather Satchel,EUR 317.36,None,Rated 4.65 stars with 20 reviews,https://www.macys.com/shop/product/small-hallie-melbourne-leather-satchel?ID=18765298
34,Brahmin,NEW! Caroline Kairos Embossed Leather Satchel,EUR 405.24,None,Rated 4.8929 stars with 140 reviews,https://www.macys.com/shop/product/brahmin-caroline-kairos-embossed-leather-satchel?ID=18765217
35,Brahmin,NEW! Caroline Kairos Embossed Leather Satchel,EUR 405.24,None,Rated 4.8929 stars with 140 reviews,https://www.macys.com/shop/product/brahmin-caroline-kairos-embossed-leather-satchel?ID=18765217
36,Brahmin,NEW! Micaela Nightshade Medium Leather Satchel,Sale  EUR 256.33, EUR 366.18 ,Rated 4.9 stars with 20 reviews,https://www.macys.com/shop/product/brahmin-micaela-nightshade-medium-leather-satchel?ID=18765256
37,Brahmin,NEW! Micaela Nightshade Medium Leather Satchel,Sale  EUR 256.33, EUR 366.18 ,Rated 4.9 stars with 20 reviews,https://www.macys.com/shop/product/brahmin-micaela-nightshade-medium-leather-satchel?ID=18765256
38,Charter Club,"100% Cashmere Oversized Scarf, Created for Macy's",Sale  EUR 58.58, EUR 184.56 ,Rated 4.5677 stars with 694 reviews,https://www.macys.com/shop/product/charter-club-100-cashmere-oversized-scarf-created-for-macys?ID=7425958
39,Charter Club,"100% Cashmere Oversized Scarf, Created for Macy's",Sale  EUR 58.58, EUR 184.56 ,Rated 4.5677 stars with 694 reviews,https://www.macys.com/shop/product/charter-club-100-cashmere-oversized-scarf-created-for-macys?ID=7425958
40,Nine West,Paisley Small Tote,Sale  EUR 48.34, EUR 96.67 ,Rated 4.4 stars with 45 reviews,https://www.macys.com/shop/product/nine-west-paisley-small-tote?ID=12369443
41,Nine West,Paisley Small Tote,Sale  EUR 48.34, EUR 96.67 ,Rated 4.4 stars with 45 reviews,https://www.macys.com/shop/product/nine-west-paisley-small-tote?ID=12369443
42,Brahmin,Large Leather Business Tote,EUR 385.71,None,Rated 4.9143 stars with 35 reviews,https://www.macys.com/shop/product/brahmin-large-leather-business-tote?ID=15871036
43,Brahmin,Large Leather Business Tote,EUR 385.71,None,Rated 4.9143 stars with 35 reviews,https://www.macys.com/shop/product/brahmin-large-leather-business-tote?ID=15871036
44,Brahmin,Briar Leather Crossbody,Now  EUR 153.80, EUR 219.71 ,Rated 4.75 stars with 20 reviews,https://www.macys.com/shop/product/brahmin-briar-leather-crossbody?ID=17350145
45,Brahmin,Briar Leather Crossbody,Now  EUR 153.80, EUR 219.71 ,Rated 4.75 stars with 20 reviews,https://www.macys.com/shop/product/brahmin-briar-leather-crossbody?ID=17350145
46,Brahmin,NEW! Finley Azurine Large Leather Satchel,EUR 415.01,None,None,https://www.macys.com/shop/product/brahmin-finley-azurine-large-leather-satchel?ID=20094322
47,Brahmin,NEW! Finley Azurine Large Leather Satchel,EUR 415.01,None,None,https://www.macys.com/shop/product/brahmin-finley-azurine-large-leather-satchel?ID=20094322
48,Brahmin,"Perri Crossbody, Created for Macy's",Now  EUR 126.46, EUR 180.65 ,Rated 4.8378 stars with 74 reviews,https://www.macys.com/shop/product/brahmin-perri-crossbody-created-for-macys?ID=8018786
49,Brahmin,"Perri Crossbody, Created for Macy's",Now  EUR 126.46, EUR 180.65 ,Rated 4.8378 stars with 74 reviews,https://www.macys.com/shop/product/brahmin-perri-crossbody-created-for-macys?ID=8018786
50,Donna Karan New York,Donna Karan Bellerose Leather Flap Crossbody,Now  EUR 113.99  -, EUR 290.99 ,Rated 4.7273 stars with 11 reviews,https://www.macys.com/shop/product/donna-karan-bellerose-leather-flap-crossbody?ID=17850805
51,Donna Karan New York,Donna Karan Bellerose Leather Flap Crossbody,Now  EUR 113.99  -, EUR 290.99 ,Rated 4.7273 stars with 11 reviews,https://www.macys.com/shop/product/donna-karan-bellerose-leather-flap-crossbody?ID=17850805
52,Brahmin,Margo Small Leather Crossbody Bag,Sale  EUR 181.14, EUR 258.77 ,Rated 4.7368 stars with 38 reviews,https://www.macys.com/shop/product/brahmin-margo-small-leather-crossbody-bag?ID=18499017
53,Brahmin,Margo Small Leather Crossbody Bag,Sale  EUR 181.14, EUR 258.77 ,Rated 4.7368 stars with 38 reviews,https://www.macys.com/shop/product/brahmin-margo-small-leather-crossbody-bag?ID=18499017
54,Donna Karan New York,Donna Karan Roslyn Large Love Knot Shoulder,Now  EUR 203.89, EUR 339.82 ,Rated 4.1111 stars with 9 reviews,https://www.macys.com/shop/product/donna-karan-roslyn-large-love-knot-shoulder?ID=17850817
55,Donna Karan New York,Donna Karan Roslyn Large Love Knot Shoulder,Now  EUR 203.89, EUR 339.82 ,Rated 4.1111 stars with 9 reviews,https://www.macys.com/shop/product/donna-karan-roslyn-large-love-knot-shoulder?ID=17850817
56,Dolce&Gabbana,"Women's Sunglasses, DG4414",Sale  EUR 248.13, EUR 354.47 ,Rated 5 stars with 1 reviews,https://www.macys.com/shop/product/dolce-gabbana-womens-sunglasses-dg4414?ID=15178216
57,Dolce&Gabbana,"Women's Sunglasses, DG4414",Sale  EUR 248.13, EUR 354.47 ,Rated 5 stars with 1 reviews,https://www.macys.com/shop/product/dolce-gabbana-womens-sunglasses-dg4414?ID=15178216
58,Brahmin,Mod Esme Medium Leather Melbourne Shoulder,Sale  EUR 201.64, EUR 288.06 ,Rated 4.8182 stars with 11 reviews,https://www.macys.com/shop/product/brahmin-mod-esme-medium-leather-melbourne-shoulder?ID=18499034
59,Brahmin,Mod Esme Medium Leather Melbourne Shoulder,Sale  EUR 201.64, EUR 288.06 ,Rated 4.8182 stars with 11 reviews,https://www.macys.com/shop/product/brahmin-mod-esme-medium-leather-melbourne-shoulder?ID=18499034
60,Sam Edelman,NEW! Bay Crescent Chainlink Leather Small Shoulder Bag,EUR 219.71,None,None,https://www.macys.com/shop/product/sam-edelman-bay-crescent-chainlink-leather-small-shoulder-bag?ID=19227671
61,Sam Edelman,NEW! Bay Crescent Chainlink Leather Small Shoulder Bag,EUR 219.71,None,None,https://www.macys.com/shop/product/sam-edelman-bay-crescent-chainlink-leather-small-shoulder-bag?ID=19227671
62,Brahmin,Lane Melbourne Leather Crossbody,Sale  EUR 181.14, EUR 258.77 ,Rated 4.7895 stars with 19 reviews,https://www.macys.com/shop/product/brahmin-lane-melbourne-leather-crossbody?ID=20364799
63,Brahmin,Lane Melbourne Leather Crossbody,Sale  EUR 181.14, EUR 258.77 ,Rated 4.7895 stars with 19 reviews,https://www.macys.com/shop/product/brahmin-lane-melbourne-leather-crossbody?ID=20364799
64,TSD BRAND,Stone Creek Waxed Canvas Tote Bag,EUR 131.83,None,Rated 4.3333 stars with 9 reviews,https://www.macys.com/shop/product/tsd-brand-stone-creek-waxed-canvas-tote-bag?ID=10320888
65,TSD BRAND,Stone Creek Waxed Canvas Tote Bag,EUR 131.83,None,Rated 4.3333 stars with 9 reviews,https://www.macys.com/shop/product/tsd-brand-stone-creek-waxed-canvas-tote-bag?ID=10320888
66,Patricia Nash,"Kirby East West Leather Crossbody, Created for Macy's",Sale  EUR 97.16, EUR 194.32 ,Rated 4.1364 stars with 22 reviews,https://www.macys.com/shop/product/patricia-nash-kirby-east-west-leather-crossbody-created-for-macys?ID=18282606
67,Patricia Nash,"Kirby East West Leather Crossbody, Created for Macy's",Sale  EUR 97.16, EUR 194.32 ,Rated 4.1364 stars with 22 reviews,https://www.macys.com/shop/product/patricia-nash-kirby-east-west-leather-crossbody-created-for-macys?ID=18282606
68,Donna Karan New York,Donna Karan Valley Stream Buckle Crossbody  ,Now  EUR 139.44, EUR 232.40 ,Rated 4.375 stars with 8 reviews,https://www.macys.com/shop/product/donna-karan-valley-stream-buckle-crossbody?ID=17850806
69,Donna Karan New York,Donna Karan Valley Stream Buckle Crossbody  ,Now  EUR 139.44, EUR 232.40 ,Rated 4.375 stars with 8 reviews,https://www.macys.com/shop/product/donna-karan-valley-stream-buckle-crossbody?ID=17850806
70,Donna Karan New York,Donna Karan Baldwin Large Laser-cut Shoulder with Leather Wrapped Rounded Handle,EUR 437.47,None,Rated 4.25 stars with 4 reviews,https://www.macys.com/shop/product/donna-karan-baldwin-large-laser-cut-shoulder-with-leather-wrapped-rounded-handle?ID=17850814
71,Donna Karan New York,Donna Karan Baldwin Large Laser-cut Shoulder with Leather Wrapped Rounded Handle,EUR 437.47,None,Rated 4.25 stars with 4 reviews,https://www.macys.com/shop/product/donna-karan-baldwin-large-laser-cut-shoulder-with-leather-wrapped-rounded-handle?ID=17850814
72,Donna Karan New York,Donna Karan Malverne Leather & Suede Crossbody with Chain Strap,Now  EUR 192.17, EUR 320.29 ,Rated 4.5 stars with 4 reviews,https://www.macys.com/shop/product/donna-karan-malverne-leather-suede-crossbody-with-chain-strap?ID=19862449
73,Donna Karan New York,Donna Karan Malverne Leather & Suede Crossbody with Chain Strap,Now  EUR 192.17, EUR 320.29 ,Rated 4.5 stars with 4 reviews,https://www.macys.com/shop/product/donna-karan-malverne-leather-suede-crossbody-with-chain-strap?ID=19862449
74,Patricia Nash,NEW! Violetti Large Leather Tote ,EUR 243.15,None,Rated 4.8125 stars with 16 reviews,https://www.macys.com/shop/product/patricia-nash-violetti-large-leather-tote?ID=19912277
75,Patricia Nash,NEW! Violetti Large Leather Tote ,EUR 243.15,None,Rated 4.8125 stars with 16 reviews,https://www.macys.com/shop/product/patricia-nash-violetti-large-leather-tote?ID=19912277
76,Giani Bernini,"Holiday Bears Dome Satchel, Created for Macy's",Sale  EUR 48.58, EUR 97.16 ,Rated 4.6707 stars with 82 reviews,https://www.macys.com/shop/product/giani-bernini-holiday-bears-dome-satchel-created-for-macys?ID=17017960
77,Giani Bernini,"Holiday Bears Dome Satchel, Created for Macy's",Sale  EUR 48.58, EUR 97.16 ,Rated 4.6707 stars with 82 reviews,https://www.macys.com/shop/product/giani-bernini-holiday-bears-dome-satchel-created-for-macys?ID=17017960
78,Donna Karan New York,Donna Karan Hewlett Buckle Tote ,Now  EUR 113.99  -, EUR 290.99 ,Rated 5 stars with 4 reviews,https://www.macys.com/shop/product/donna-karan-hewlett-buckle-tote?ID=17850795
79,Donna Karan New York,Donna Karan Hewlett Buckle Tote ,Now  EUR 113.99  -, EUR 290.99 ,Rated 5 stars with 4 reviews,https://www.macys.com/shop/product/donna-karan-hewlett-buckle-tote?ID=17850795
80,Sam Edelman,NEW! Bianka Woven Frame Clutch,EUR 336.89,None,None,https://www.macys.com/shop/product/sam-edelman-bianka-woven-frame-clutch?ID=19227636
81,Sam Edelman,NEW! Bianka Woven Frame Clutch,EUR 336.89,None,None,https://www.macys.com/shop/product/sam-edelman-bianka-woven-frame-clutch?ID=19227636
82,Sam Edelman,NEW! Bianka Woven Tote,EUR 439.42,None,None,https://www.macys.com/shop/product/sam-edelman-bianka-woven-tote?ID=19227638
83,Sam Edelman,NEW! Bianka Woven Tote,EUR 439.42,None,None,https://www.macys.com/shop/product/sam-edelman-bianka-woven-tote?ID=19227638
84,Donna Karan New York,Donna Karan Malverne Double Top Handle Leather Satchel,Now  EUR 250.76, EUR 417.94 ,None,https://www.macys.com/shop/product/donna-karan-malverne-double-top-handle-leather-satchel?ID=19161041
85,Donna Karan New York,Donna Karan Malverne Double Top Handle Leather Satchel,Now  EUR 250.76, EUR 417.94 ,None,https://www.macys.com/shop/product/donna-karan-malverne-double-top-handle-leather-satchel?ID=19161041
86,Jason Wu,NEW! Sloane Small Tote,Now  EUR 64.94, EUR 92.77 ,None,https://www.macys.com/shop/product/jason-wu-sloane-small-tote?ID=18327591
87,Jason Wu,NEW! Sloane Small Tote,Now  EUR 64.94, EUR 92.77 ,None,https://www.macys.com/shop/product/jason-wu-sloane-small-tote?ID=18327591
88,Donna Karan New York,Donna Karan Glenwood Leather Shoulder with Tassel Detail,Now  EUR 274.20  -, EUR 457.00 ,Rated 4.8333 stars with 6 reviews,https://www.macys.com/shop/product/donna-karan-glenwood-leather-shoulder-with-tassel-detail?ID=19161049
89,Donna Karan New York,Donna Karan Glenwood Leather Shoulder with Tassel Detail,Now  EUR 274.20  -, EUR 457.00 ,Rated 4.8333 stars with 6 reviews,https://www.macys.com/shop/product/donna-karan-glenwood-leather-shoulder-with-tassel-detail?ID=19161049
90,Patricia Nash,Maisie Small Leather Crossbody,Now  EUR 110.73, EUR 184.56 ,None,https://www.macys.com/shop/product/patricia-nash-maisie-small-leather-crossbody?ID=20373436
91,Patricia Nash,Maisie Small Leather Crossbody,Now  EUR 110.73, EUR 184.56 ,None,https://www.macys.com/shop/product/patricia-nash-maisie-small-leather-crossbody?ID=20373436
92,Olivia Miller,NEW! Mira Satchel Bag,EUR 57.61,None,None,https://www.macys.com/shop/product/olivia-miller-mira-satchel-bag?ID=19843919
93,Olivia Miller,NEW! Mira Satchel Bag,EUR 57.61,None,None,https://www.macys.com/shop/product/olivia-miller-mira-satchel-bag?ID=19843919
94,Brahmin,NEW! Dayan Vanderbilt Embossed Leather Satchel,Sale  EUR 263.16, EUR 375.95 ,Rated 4.913 stars with 23 reviews,https://www.macys.com/shop/product/brahmin-dayan-vanderbilt-embossed-leather-satchel?ID=18765246
95,Brahmin,NEW! Dayan Vanderbilt Embossed Leather Satchel,Sale  EUR 263.16, EUR 375.95 ,Rated 4.913 stars with 23 reviews,https://www.macys.com/shop/product/brahmin-dayan-vanderbilt-embossed-leather-satchel?ID=18765246
96,kate spade new york,Women's Spotted Haircalf Bow Belt ,EUR 66.40,None,Rated 5 stars with 1 reviews,https://www.macys.com/shop/product/kate-spade-new-york-womens-spotted-haircalf-bow-belt?ID=16429892
97,kate spade new york,Women's Spotted Haircalf Bow Belt ,EUR 66.40,None,Rated 5 stars with 1 reviews,https://www.macys.com/shop/product/kate-spade-new-york-womens-spotted-haircalf-bow-belt?ID=16429892
98,Donna Karan New York,Donna Karan Baldwin Large Shoulder with Leather Wrapped Rounded Handle,EUR 417.94,None,Rated 4.7333 stars with 15 reviews,https://www.macys.com/shop/product/donna-karan-baldwin-large-shoulder-with-leather-wrapped-rounded-handle?ID=17850819
99,Donna Karan New York,Donna Karan Baldwin Large Shoulder with Leather Wrapped Rounded Handle,EUR 417.94,None,Rated 4.7333 stars with 15 reviews,https://www.macys.com/shop/product/donna-karan-baldwin-large-shoulder-with-leather-wrapped-rounded-handle?ID=17850819
100,I.N.C. International Concepts,"Doris Sparkle Mesh Pouch, Created for Macy's",EUR 77.63,None,Rated 4.6714 stars with 140 reviews,https://www.macys.com/shop/product/i.n.c.-international-concepts-doris-sparkle-mesh-pouch-created-for-macys?ID=8331994
101,I.N.C. International Concepts,"Doris Sparkle Mesh Pouch, Created for Macy's",EUR 77.63,None,Rated 4.6714 stars with 140 reviews,https://www.macys.com/shop/product/i.n.c.-international-concepts-doris-sparkle-mesh-pouch-created-for-macys?ID=8331994
102,The Sak,NEW! Ashby Medium Leather Satchel Bag,EUR 184.56,None,Rated 4.4706 stars with 17 reviews,https://www.macys.com/shop/product/the-sak-ashby-medium-leather-satchel-bag?ID=20314391
103,The Sak,NEW! Ashby Medium Leather Satchel Bag,EUR 184.56,None,Rated 4.4706 stars with 17 reviews,https://www.macys.com/shop/product/the-sak-ashby-medium-leather-satchel-bag?ID=20314391
104,Style & Co,"Whip-Stitch Soft 4-Poster Tote, Created for Macy's ",Sale  EUR 43.70, EUR 87.40 ,Rated 4.1148 stars with 61 reviews,https://www.macys.com/shop/product/style-co-whip-stitch-soft-4-poster-tote-created-for-macys?ID=17181901
105,Style & Co,"Whip-Stitch Soft 4-Poster Tote, Created for Macy's ",Sale  EUR 43.70, EUR 87.40 ,Rated 4.1148 stars with 61 reviews,https://www.macys.com/shop/product/style-co-whip-stitch-soft-4-poster-tote-created-for-macys?ID=17181901
106,Charter Club,"Women's 100% Cashmere Oversized Scarf, Created for Macy's",Sale  EUR 58.58, EUR 194.32 ,None,https://www.macys.com/shop/product/charter-club-womens-100-cashmere-oversized-scarf-created-for-macys?ID=18090945
107,Charter Club,"Women's 100% Cashmere Oversized Scarf, Created for Macy's",Sale  EUR 58.58, EUR 194.32 ,None,https://www.macys.com/shop/product/charter-club-womens-100-cashmere-oversized-scarf-created-for-macys?ID=18090945
108,The Sak,Kendra Leather Hobo,Sale  EUR 77.63, EUR 155.26 ,Rated 4.6333 stars with 30 reviews,https://www.macys.com/shop/product/the-sak-kendra-leather-hobo?ID=17160263
109,The Sak,Kendra Leather Hobo,Sale  EUR 77.63, EUR 155.26 ,Rated 4.6333 stars with 30 reviews,https://www.macys.com/shop/product/the-sak-kendra-leather-hobo?ID=17160263
110,Brahmin,Duxbury Marketplace Melbourne Medium Leather Satchel,EUR 307.59,None,Rated 4.8933 stars with 178 reviews,https://www.macys.com/shop/product/brahmin-duxbury-marketplace-melbourne-medium-leather-satchel?ID=18159852
111,Brahmin,Duxbury Marketplace Melbourne Medium Leather Satchel,EUR 307.59,None,Rated 4.8933 stars with 178 reviews,https://www.macys.com/shop/product/brahmin-duxbury-marketplace-melbourne-medium-leather-satchel?ID=18159852
112,Donna Karan New York,Donna Karan Valley Stream Small Buckle Tote ,EUR 290.99,None,Rated 4.4615 stars with 13 reviews,https://www.macys.com/shop/product/donna-karan-valley-stream-small-buckle-tote?ID=18625540
113,Donna Karan New York,Donna Karan Valley Stream Small Buckle Tote ,EUR 290.99,None,Rated 4.4615 stars with 13 reviews,https://www.macys.com/shop/product/donna-karan-valley-stream-small-buckle-tote?ID=18625540
114,Brahmin,NEW! Adrian Nerina Small Leather Satchel,EUR 405.24,None,Rated 4.7576 stars with 33 reviews,https://www.macys.com/shop/product/brahmin-adrian-nerina-small-leather-satchel?ID=18765251
115,Brahmin,NEW! Adrian Nerina Small Leather Satchel,EUR 405.24,None,Rated 4.7576 stars with 33 reviews,https://www.macys.com/shop/product/brahmin-adrian-nerina-small-leather-satchel?ID=18765251
116,Sam Edelman,NEW! Jianna Woven Nylon Extra-Large Tote ,EUR 122.06,None,None,https://www.macys.com/shop/product/sam-edelman-jianna-woven-nylon-extra-large-tote?ID=19227668
117,Sam Edelman,NEW! Jianna Woven Nylon Extra-Large Tote ,EUR 122.06,None,None,https://www.macys.com/shop/product/sam-edelman-jianna-woven-nylon-extra-large-tote?ID=19227668
118,Brahmin,NEW! Cami Caspian Small Leather Satchel,Sale  EUR 324.68, EUR 463.83 ,Rated 4.6286 stars with 35 reviews,https://www.macys.com/shop/product/brahmin-cami-caspian-small-leather-satchel?ID=18765274
119,Brahmin,NEW! Cami Caspian Small Leather Satchel,Sale  EUR 324.68, EUR 463.83 ,Rated 4.6286 stars with 35 reviews,https://www.macys.com/shop/product/brahmin-cami-caspian-small-leather-satchel?ID=18765274
120,I.N.C. International Concepts,"Kolleene Backpack, Created for Macy's",Sale  EUR 38.82, EUR 77.63 ,Rated 4.0909 stars with 44 reviews,https://www.macys.com/shop/product/i.n.c.-international-concepts-kolleene-backpack-created-for-macys?ID=10353374
121,I.N.C. International Concepts,"Kolleene Backpack, Created for Macy's",Sale  EUR 38.82, EUR 77.63 ,Rated 4.0909 stars with 44 reviews,https://www.macys.com/shop/product/i.n.c.-international-concepts-kolleene-backpack-created-for-macys?ID=10353374
122,Giani Bernini,"Nappa Soft Crossbody, Created for Macy's",Sale  EUR 48.58, EUR 97.16 ,Rated 4.3673 stars with 98 reviews,https://www.macys.com/shop/product/giani-bernini-nappa-soft-crossbody-created-for-macys?ID=16584736
123,Giani Bernini,"Nappa Soft Crossbody, Created for Macy's",Sale  EUR 48.58, EUR 97.16 ,Rated 4.3673 stars with 98 reviews,https://www.macys.com/shop/product/giani-bernini-nappa-soft-crossbody-created-for-macys?ID=16584736
124,Style & Co,"Boxy Medium Tote, Created for Macy's",Sale  EUR 43.70, EUR 87.40 ,Rated 4.4762 stars with 21 reviews,https://www.macys.com/shop/product/style-co-boxy-medium-tote-created-for-macys?ID=17872024
125,Style & Co,"Boxy Medium Tote, Created for Macy's",Sale  EUR 43.70, EUR 87.40 ,Rated 4.4762 stars with 21 reviews,https://www.macys.com/shop/product/style-co-boxy-medium-tote-created-for-macys?ID=17872024
126,Brahmin,NEW! Micaela Nightshade Medium Leather Satchel,Sale  EUR 256.33, EUR 366.18 ,Rated 4.9 stars with 20 reviews,https://www.macys.com/shop/product/brahmin-micaela-nightshade-medium-leather-satchel?ID=18765256
127,Brahmin,NEW! Micaela Nightshade Medium Leather Satchel,Sale  EUR 256.33, EUR 366.18 ,Rated 4.9 stars with 20 reviews,https://www.macys.com/shop/product/brahmin-micaela-nightshade-medium-leather-satchel?ID=18765256
